Timestamp,Year,Month,Day,State,Start_Lat,Start_Lon,End_Lat,End_Lon,EF,Injuries,Fatalities,Loss,Crop_Loss,Length,Width
1983-06-13 20:02:00,1983,6,13,MN,44.62,-94.18,0.0,0.0,0,0,0,4000000.0,,0.1,50
1983-06-13 20:05:00,1983,6,13,MN,44.9,-94.37,0.0,0.0,2,0,0,6000000.0,,1.0,200
1983-06-13 20:15:00,1983,6,13,MN,44.97,-93.85,0.0,0.0,0,0,0,1000000.0,,0.2,50
1983-06-13 20:31:00,1983,6,13,MN,43.97,-93.67,0.0,0.0,0,0,0,4000000.0,,0.5,50
1983-06-15 16:00:00,1983,6,15,WI,43.6,-88.28,0.0,0.0,0,0,0,1000000.0,,0.1,50
1983-06-16 15:10:00,1983,6,16,AL,33.88,-86.05,33.93,-86.02,1,1,0,5000000.0,,4.0,33
1983-06-16 15:40:00,1983,6,16,SD,43.08,-103.2,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-16 16:18:00,1983,6,16,CO,40.5,-104.87,0.0,0.0,1,0,0,1000000.0,,0.6,33
1983-06-16 17:30:00,1983,6,16,LA,30.45,-92.77,0.0,0.0,0,0,0,1000000.0,,0.5,50
1983-06-18 03:19:00,1983,6,18,KS,39.6,-97.0,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-18 16:50:00,1983,6,18,IA,41.45,-92.25,41.5,-92.15,1,0,0,4000000.0,,6.1,20
1983-06-18 17:43:00,1983,6,18,SD,44.33,-103.37,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-18 17:43:00,1983,6,18,SD,44.15,-103.1,0.0,0.0,1,0,0,1000000.0,,0.1,10
1983-06-18 17:55:00,1983,6,18,KS,39.58,-96.62,0.0,0.0,0,0,0,4000000.0,,0.1,10
1983-06-18 18:16:00,1983,6,18,SD,44.15,-103.1,0.0,0.0,1,0,0,1000000.0,,0.1,10
1983-06-18 19:10:00,1983,6,18,NE,41.45,-103.5,0.0,0.0,1,0,0,4000000.0,,0.5,30
1983-06-18 21:05:00,1983,6,18,OK,36.77,-96.83,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-19 18:10:00,1983,6,19,SD,43.17,-103.22,42.8,-103.28,2,0,0,4000000.0,,22.0,40
1983-06-19 18:10:00,1983,6,19,SD,43.17,-103.22,43.0,-103.33,2,0,0,4000000.0,,12.0,40
1983-06-19 18:35:00,1983,6,19,NE,43.0,-103.33,42.8,-103.28,2,0,0,5000000.0,,10.0,40
1983-06-19 18:44:00,1983,6,19,NE,43.63,-102.85,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-20 18:40:00,1983,6,20,WY,43.25,-104.3,0.0,0.0,1,0,0,1000000.0,,1.0,30
1983-06-20 19:00:00,1983,6,20,SD,43.3,-104.0,43.3,-104.9,0,0,0,3000000.0,,5.0,33
1983-06-20 19:00:00,1983,6,20,NE,42.2,-103.8,0.0,0.0,2,0,0,5000000.0,,0.3,40
1983-06-20 19:14:00,1983,6,20,FL,24.65,-81.57,24.68,-81.53,1,0,0,6000000.0,,3.0,50
1983-06-21 10:00:00,1983,6,21,FL,29.65,-82.33,29.7,-82.28,1,0,0,4000000.0,,4.0,40
1983-06-21 16:15:00,1983,6,21,OR,45.37,-118.05,0.0,0.0,0,0,0,3000000.0,,0.1,17
1983-06-21 18:30:00,1983,6,21,SD,45.92,-100.28,45.9,-100.12,3,4,0,5000000.0,,6.0,600
1983-06-21 18:50:00,1983,6,21,ND,46.5,-98.3,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-06-21 19:30:00,1983,6,21,ND,46.67,-98.17,46.77,-98.07,1,0,0,4000000.0,,11.0,60
1983-06-21 20:51:00,1983,6,21,SD,45.4,-101.72,45.43,-101.57,3,0,0,5000000.0,,6.0,300
1983-06-21 22:05:00,1983,6,21,SD,43.38,-101.67,0.0,0.0,0,0,0,1000000.0,,0.2,13
1983-06-21 22:15:00,1983,6,21,ND,46.02,-101.25,0.0,0.0,1,0,0,3000000.0,,0.3,17
1983-06-21 23:40:00,1983,6,21,SD,45.83,-101.25,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-22 00:10:00,1983,6,22,MN,47.75,-96.52,47.8,-96.45,0,0,0,5000000.0,,3.0,300
1983-06-22 00:30:00,1983,6,22,ND,46.82,-98.83,46.85,-98.65,1,2,0,5000000.0,,10.0,60
1983-06-22 00:30:00,1983,6,22,SD,45.92,-100.3,0.0,0.0,2,0,0,4000000.0,,0.2,13
1983-06-22 00:50:00,1983,6,22,ND,47.53,-98.12,0.0,0.0,0,0,0,2000000.0,,0.3,10
1983-06-22 13:00:00,1983,6,22,FL,29.47,-81.13,0.0,0.0,0,0,0,2000000.0,,0.4,20
1983-06-22 13:25:00,1983,6,22,OR,44.1,-121.33,0.0,0.0,0,0,0,3000000.0,,0.1,17
1983-06-22 14:40:00,1983,6,22,CO,37.47,-105.98,0.0,0.0,1,0,0,1000000.0,,1.5,33
1983-06-24 12:20:00,1983,6,24,TX,31.6,-101.9,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-25 18:00:00,1983,6,25,FL,27.6,-81.52,0.0,0.0,1,0,0,5000000.0,,0.4,30
1983-06-26 12:15:00,1983,6,26,SD,43.42,-98.75,0.0,0.0,1,0,0,3000000.0,,1.0,300
1983-06-26 23:05:00,1983,6,26,MI,42.9,-83.62,43.0,-83.23,1,0,0,5000000.0,,20.0,60
1983-06-27 14:13:00,1983,6,27,MI,42.47,-84.52,0.0,0.0,1,0,0,4000000.0,,0.1,50
1983-06-27 16:55:00,1983,6,27,TX,34.53,-99.83,0.0,0.0,1,0,0,1000000.0,,0.1,17
1983-06-27 17:20:00,1983,6,27,TX,34.3,-99.52,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-27 18:40:00,1983,6,27,OK,34.27,-98.27,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-27 20:55:00,1983,6,27,OK,35.45,-96.68,0.0,0.0,1,0,0,4000000.0,,0.1,10
1983-06-27 21:02:00,1983,6,27,OK,35.07,-96.62,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-27 22:00:00,1983,6,27,OK,34.52,-97.98,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-27 22:00:00,1983,6,27,OK,36.35,-96.05,0.0,0.0,2,0,0,5000000.0,,0.5,100
1983-06-27 22:15:00,1983,6,27,OK,36.37,-95.87,36.4,-95.75,2,0,1,4000000.0,,5.0,100
1983-06-28 00:45:00,1983,6,28,OK,34.55,-97.95,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-28 12:25:00,1983,6,28,IN,40.65,-85.03,0.0,0.0,1,0,0,2000000.0,,0.1,10
1983-06-28 13:45:00,1983,6,28,IN,40.8,-85.92,0.0,0.0,1,0,0,4000000.0,,0.1,10
1983-06-28 17:40:00,1983,6,28,OK,34.35,-96.72,0.0,0.0,2,0,0,4000000.0,,0.1,10
1983-06-28 18:05:00,1983,6,28,OK,34.82,-97.45,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-28 19:00:00,1983,6,28,TX,34.15,-96.32,0.0,0.0,0,0,0,4000000.0,,0.1,17
1983-06-28 20:30:00,1983,6,28,CO,38.95,-105.25,38.93,-105.17,1,0,0,1000000.0,,3.0,100
1983-06-29 10:58:00,1983,6,29,IA,40.8,-91.12,41.0,-91.18,1,27,0,6000000.0,,13.0,40
1983-06-29 11:15:00,1983,6,29,IA,41.15,-91.67,0.0,0.0,1,0,0,4000000.0,,0.1,10
1983-06-29 12:50:00,1983,6,29,IA,41.55,-91.67,42.07,-91.7,1,0,0,5000000.0,,31.0,40
1983-06-29 13:45:00,1983,6,29,IA,42.02,-92.33,0.0,0.0,1,0,0,5000000.0,,0.1,20
1983-06-29 13:55:00,1983,6,29,IL,40.28,-88.98,0.0,0.0,0,0,0,1000000.0,,0.2,20
1983-06-29 13:55:00,1983,6,29,IA,42.13,-92.37,0.0,0.0,1,0,0,5000000.0,,0.2,20
1983-06-29 16:38:00,1983,6,29,IA,43.08,-92.47,0.0,0.0,1,0,0,4000000.0,,0.1,10
1983-06-29 19:07:00,1983,6,29,TX,32.25,-100.5,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-30 11:12:00,1983,6,30,MI,41.98,-84.98,0.0,0.0,2,0,0,4000000.0,,1.0,40
1983-06-30 14:15:00,1983,6,30,MN,47.18,-91.82,0.0,0.0,0,0,0,1000000.0,,0.2,10
1983-06-30 16:20:00,1983,6,30,OH,39.6,-83.15,0.0,0.0,1,0,0,3000000.0,,2.0,50
1983-06-30 17:15:00,1983,6,30,WI,46.4,-90.78,0.0,0.0,0,0,0,1000000.0,,0.1,80
1983-06-30 17:26:00,1983,6,30,MN,44.92,-93.93,0.0,0.0,1,0,0,6000000.0,,2.0,40
1983-06-30 17:36:00,1983,6,30,MN,44.93,-93.85,0.0,0.0,1,0,0,6000000.0,,0.5,40
1983-06-30 19:30:00,1983,6,30,WI,44.43,-92.15,0.0,0.0,0,0,0,1000000.0,,0.1,80
1983-06-30 22:40:00,1983,6,30,WI,42.83,-90.92,0.0,0.0,0,0,0,1000000.0,,0.1,80
1983-06-01 19:54:00,1983,6,1,CO,38.58,-102.62,0.0,0.0,1,0,0,1000000.0,,0.5,33
1983-06-01 20:45:00,1983,6,1,KS,38.08,-101.63,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-02 14:10:00,1983,6,2,CO,40.17,-104.97,0.0,0.0,1,0,0,3000000.0,,1.0,100
1983-06-02 14:27:00,1983,6,2,CO,39.67,-104.43,0.0,0.0,1,0,0,3000000.0,,1.0,70
1983-06-02 17:27:00,1983,6,2,CO,40.77,-103.17,0.0,0.0,1,0,0,3000000.0,,0.5,50
1983-06-02 20:30:00,1983,6,2,ND,47.1,-99.52,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-06-03 02:15:00,1983,6,3,KS,37.6,-95.32,37.6,-95.18,1,0,0,5000000.0,,7.0,50
1983-06-03 15:30:00,1983,6,3,KY,37.15,-82.8,0.0,0.0,1,0,0,6000000.0,,0.2,10
1983-06-03 17:01:00,1983,6,3,TX,32.77,-97.78,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-03 17:18:00,1983,6,3,TX,32.0,-98.17,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-03 17:35:00,1983,6,3,TX,32.43,-99.3,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-03 17:40:00,1983,6,3,TX,32.82,-97.63,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-03 17:47:00,1983,6,3,TX,32.67,-97.42,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-03 20:22:00,1983,6,3,TX,32.7,-99.02,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-04 00:00:00,1983,6,4,TN,35.7,-85.27,35.72,-85.38,1,0,0,5000000.0,,4.0,73
1983-06-04 01:15:00,1983,6,4,TN,35.55,-85.05,35.77,-84.78,1,0,0,5000000.0,,20.0,50
1983-06-04 15:40:00,1983,6,4,CO,39.33,-104.58,39.4,-104.33,2,0,0,5000000.0,,8.0,200
1983-06-04 15:40:00,1983,6,4,CO,39.62,-104.15,0.0,0.0,1,0,0,1000000.0,,1.0,37
1983-06-04 15:45:00,1983,6,4,WY,41.13,-104.35,0.0,0.0,1,0,0,1000000.0,,0.5,30
1983-06-04 15:45:00,1983,6,4,TX,33.5,-102.02,0.0,0.0,0,0,0,2000000.0,,2.0,200
1983-06-04 16:00:00,1983,6,4,CO,38.0,-103.78,0.0,0.0,1,0,0,3000000.0,,1.0,50
1983-06-04 17:55:00,1983,6,4,CO,40.08,-104.8,0.0,0.0,1,0,0,1000000.0,,2.0,50
1983-06-04 21:30:00,1983,6,4,TX,30.57,-97.43,0.0,0.0,1,0,0,5000000.0,,0.5,50
1983-06-05 14:50:00,1983,6,5,TX,32.12,-99.98,0.0,0.0,0,4,0,3000000.0,,0.1,17
1983-06-05 15:00:00,1983,6,5,SC,34.22,-79.55,0.0,0.0,1,0,0,3000000.0,,0.1,17
1983-06-05 15:00:00,1983,6,5,TX,32.92,-100.08,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-05 15:05:00,1983,6,5,TX,32.83,-100.05,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-05 15:40:00,1983,6,5,TX,32.25,-99.82,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-05 15:45:00,1983,6,5,TX,32.15,-99.9,0.0,0.0,0,0,0,1000000.0,,0.1,17
1983-06-05 16:15:00,1983,6,5,TX,32.22,-99.8,0.0,0.0,1,0,0,5000000.0,,0.1,17
1983-06-06 11:30:00,1983,6,6,TX,28.78,-99.12,0.0,0.0,1,0,0,4000000.0,,1.0,567
1983-06-06 12:25:00,1983,6,6,TX,28.25,-97.67,0.0,0.0,0,0,0,1000000.0,,0.3,20
1983-06-06 12:50:00,1983,6,6,TX,28.12,-98.62,0.0,0.0,1,0,0,5000000.0,,0.3,30
1983-06-07 08:20:00,1983,6,7,FL,30.95,-85.17,0.0,0.0,1,0,0,5000000.0,,2.0,40
1983-06-07 12:43:00,1983,6,7,NE,41.1,-103.05,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-06-07 13:15:00,1983,6,7,FL,29.9,-82.12,0.0,0.0,1,0,0,4000000.0,,0.4,20
1983-06-07 16:00:00,1983,6,7,SC,33.12,-80.6,33.15,-80.53,1,1,0,4000000.0,,4.0,33
1983-06-07 18:00:00,1983,6,7,SC,33.65,-79.82,0.0,0.0,1,0,0,4000000.0,,2.0,33
1983-06-07 20:45:00,1983,6,7,NC,34.37,-78.85,34.43,-78.77,2,0,0,5000000.0,,6.0,450
1983-06-07 22:45:00,1983,6,7,TX,34.52,-102.9,0.0,0.0,1,0,0,4000000.0,,0.3,60
1983-06-08 06:45:00,1983,6,8,FL,26.12,-81.78,0.0,0.0,0,0,0,3000000.0,,0.5,20
1983-06-08 11:00:00,1983,6,8,FL,28.0,-82.05,0.0,0.0,1,2,0,5000000.0,,1.0,30
1983-06-08 18:34:00,1983,6,8,TX,34.38,-103.03,0.0,0.0,0,0,0,1000000.0,,0.3,60
1983-06-08 19:15:00,1983,6,8,TX,34.22,-102.73,0.0,0.0,1,0,0,1000000.0,,0.5,100
1983-06-08 19:30:00,1983,6,8,TX,34.07,-102.53,0.0,0.0,0,0,0,1000000.0,,0.3,70
1983-06-08 20:25:00,1983,6,8,TX,34.0,-102.32,0.0,0.0,0,0,0,1000000.0,,0.3,70
1983-06-08 20:53:00,1983,6,8,TX,33.68,-102.12,0.0,0.0,1,0,0,1000000.0,,0.1,17
1983-06-08 21:22:00,1983,6,8,TX,32.97,-101.6,0.0,0.0,0,0,0,1000000.0,,0.3,50
1983-06-09 18:08:00,1983,6,9,CO,38.75,-103.3,0.0,0.0,1,0,0,1000000.0,,1.0,37
1983-06-09 22:45:00,1983,6,9,TX,35.67,-101.6,0.0,0.0,1,1,1,4000000.0,,0.1,17
1983-06-09 23:00:00,1983,6,9,TX,35.73,-101.48,0.0,0.0,1,0,0,5000000.0,,0.1,17
1983-07-10 02:10:00,1983,7,10,MT,48.25,-106.9,0.0,0.0,1,0,0,3000000.0,,1.0,100
1983-07-10 15:45:00,1983,7,10,CO,40.23,-104.82,0.0,0.0,1,0,0,4000000.0,,0.5,50
1983-07-13 18:30:00,1983,7,13,MN,48.88,-95.25,48.83,-95.22,2,0,0,2000000.0,,4.0,867
1983-07-14 14:00:00,1983,7,14,TX,27.88,-98.93,0.0,0.0,1,0,0,1000000.0,,0.5,40
1983-07-15 10:55:00,1983,7,15,TX,29.05,-95.45,0.0,0.0,1,2,0,5000000.0,,0.7,60
1983-07-15 15:10:00,1983,7,15,TX,29.77,-95.32,0.0,0.0,1,0,0,4000000.0,,0.5,60
1983-07-15 19:00:00,1983,7,15,ND,48.1,-99.02,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-15 19:26:00,1983,7,15,NE,41.3,-101.92,0.0,0.0,2,0,0,5000000.0,,0.3,100
1983-07-17 01:30:00,1983,7,17,WY,43.72,-105.47,0.0,0.0,1,0,0,4000000.0,,1.5,70
1983-07-17 19:29:00,1983,7,17,ND,46.53,-103.95,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-17 20:20:00,1983,7,17,ND,46.43,-103.4,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-17 20:50:00,1983,7,17,ND,47.1,-100.8,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-17 20:58:00,1983,7,17,ND,46.45,-101.4,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-17 22:30:00,1983,7,17,MT,47.32,-107.22,0.0,0.0,0,0,0,3000000.0,,0.5,17
1983-07-18 03:00:00,1983,7,18,SD,44.9,-97.17,0.0,0.0,3,0,0,6000000.0,,0.5,100
1983-07-18 14:30:00,1983,7,18,MA,42.45,-71.23,0.0,0.0,0,0,0,2000000.0,,0.4,20
1983-07-18 15:00:00,1983,7,18,GA,34.67,-83.52,0.0,0.0,0,0,0,4000000.0,,1.0,50
1983-07-18 16:30:00,1983,7,18,FL,28.92,-82.37,0.0,0.0,0,0,0,2000000.0,,0.4,20
1983-07-19 13:40:00,1983,7,19,FL,26.27,-80.22,0.0,0.0,0,0,0,1000000.0,,0.3,20
1983-07-19 14:30:00,1983,7,19,PA,40.88,-80.48,0.0,0.0,1,0,0,4000000.0,,0.2,10
1983-07-19 16:00:00,1983,7,19,PA,40.8,-80.42,0.0,0.0,1,0,0,4000000.0,,0.2,10
1983-07-19 16:55:00,1983,7,19,WI,44.85,-90.8,0.0,0.0,2,0,0,3000000.0,,1.0,200
1983-07-19 19:25:00,1983,7,19,WI,44.07,-88.3,0.0,0.0,1,0,0,5000000.0,,2.0,100
1983-07-19 19:30:00,1983,7,19,WI,43.22,-88.52,0.0,0.0,0,0,0,3000000.0,,0.1,10
1983-07-20 13:15:00,1983,7,20,PA,40.8,-79.3,0.0,0.0,1,0,0,5000000.0,,0.2,10
1983-07-20 14:17:00,1983,7,20,MT,46.9,-114.1,0.0,0.0,0,0,0,1000000.0,,2.0,10
1983-07-20 15:45:00,1983,7,20,AL,30.55,-87.72,0.0,0.0,1,0,0,3000000.0,,0.2,50
1983-07-20 22:15:00,1983,7,20,FL,26.47,-80.07,0.0,0.0,1,0,0,4000000.0,,0.5,30
1983-07-21 08:30:00,1983,7,21,MI,44.65,-85.83,0.0,0.0,1,0,0,2000000.0,,0.1,20
1983-07-21 09:22:00,1983,7,21,MI,44.28,-85.22,44.22,-85.05,1,0,0,2000000.0,,9.2,30
1983-07-21 14:08:00,1983,7,21,PA,42.0,-80.42,0.0,0.0,1,0,0,5000000.0,,0.2,10
1983-07-21 15:20:00,1983,7,21,NY,41.92,-74.57,0.0,0.0,0,0,0,4000000.0,,0.5,300
1983-07-21 15:23:00,1983,7,21,MI,42.27,-83.68,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-07-21 16:45:00,1983,7,21,PA,40.5,-77.32,0.0,0.0,1,0,0,5000000.0,,0.2,10
1983-07-21 18:50:00,1983,7,21,DE,39.17,-75.72,0.0,0.0,2,9,2,5000000.0,,1.0,20
1983-07-21 19:05:00,1983,7,21,MI,42.67,-86.2,42.58,-86.12,2,1,1,5000000.0,,13.6,200
1983-07-21 19:30:00,1983,7,21,NJ,39.67,-74.28,0.0,0.0,3,0,0,6000000.0,,0.2,10
1983-07-22 16:35:00,1983,7,22,NC,36.17,-80.17,0.0,0.0,1,0,0,5000000.0,,0.1,10
1983-07-22 19:25:00,1983,7,22,SD,42.73,-96.67,0.0,0.0,0,0,0,1000000.0,,0.2,10
1983-07-22 19:25:00,1983,7,22,SD,43.0,-96.65,0.0,0.0,0,0,0,2000000.0,,0.2,10
1983-07-22 19:28:00,1983,7,22,SD,42.85,-96.73,0.0,0.0,0,0,0,1000000.0,,0.2,10
1983-07-22 19:28:00,1983,7,22,SD,42.77,-96.63,0.0,0.0,1,0,0,3000000.0,,0.2,10
1983-07-23 17:30:00,1983,7,23,SC,34.23,-79.8,0.0,0.0,1,0,0,4000000.0,,1.0,50
1983-07-25 14:40:00,1983,7,25,FL,28.23,-82.18,0.0,0.0,1,0,0,4000000.0,,0.5,30
1983-07-25 15:35:00,1983,7,25,SC,33.02,-80.98,0.0,0.0,1,0,0,3000000.0,,0.2,50
1983-07-25 20:00:00,1983,7,25,WA,48.55,-117.82,0.0,0.0,1,0,0,4000000.0,,0.2,10
1983-07-29 14:00:00,1983,7,29,NM,34.82,-103.22,0.0,0.0,0,0,0,4000000.0,,0.2,10
1983-07-29 18:30:00,1983,7,29,MI,43.25,-83.5,0.0,0.0,1,0,0,4000000.0,,0.2,17
1983-07-30 16:32:00,1983,7,30,OK,35.8,-95.38,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-07-30 17:55:00,1983,7,30,ND,46.72,-97.17,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-30 18:30:00,1983,7,30,OK,35.33,-95.45,0.0,0.0,2,0,0,4000000.0,,0.1,10
1983-07-31 13:10:00,1983,7,31,KS,38.03,-95.02,0.0,0.0,0,0,0,1000000.0,,0.1,10
1983-07-31 17:45:00,1983,7,31,AZ,33.67,-114.23,0.0,0.0,1,0,0,3000000.0,,0.2,20
1983-07-01 00:00:00,1983,7,1,SD,43.4,-97.13,0.0,0.0,0,0,0,3000000.0,,0.2,10
1983-07-01 09:57:00,1983,7,1,IN,41.33,-86.63,0.0,0.0,1,0,0,2000000.0,,0.1,50
1983-07-01 15:30:00,1983,7,1,ID,44.02,-116.85,0.0,0.0,1,0,0,4000000.0,,2.0,10
1983-07-01 17:30:00,1983,7,1,ND,47.55,-101.33,0.0,0.0,1,0,0,1000000.0,,2.0,150
1983-07-01 22:30:00,1983,7,1,IA,41.62,-91.27,41.78,-91.0,1,1,0,5000000.0,,15.0,50
1983-07-01 23:00:00,1983,7,1,IA,41.53,-90.58,0.0,0.0,0,0,0,5000000.0,,0.2,20
1983-07-02 00:45:00,1983,7,2,ND,48.4,-101.42,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-02 02:22:00,1983,7,2,IA,41.77,-93.72,0.0,0.0,0,0,0,,,0.1,20
1983-07-02 15:20:00,1983,7,2,ND,46.43,-100.27,0.0,0.0,0,0,0,1000000.0,,0.5,10
1983-07-02 19:56:00,1983,7,2,MN,46.8,-96.63,0.0,0.0,0,0,0,1000000.0,,0.2,10
1983-07-03 04:39:00,1983,7,3,WI,45.93,-89.27,0.0,0.0,1,0,0,5000000.0,,0.5,17
1983-07-03 12:05:00,1983,7,3,MN,45.22,-93.32,0.0,0.0,4,4,0,4000000.0,,1.0,67
1983-07-03 14:30:00,1983,7,3,WI,46.38,-91.52,46.4,-91.45,1,2,0,5000000.0,,3.0,57
1983-07-03 14:30:00,1983,7,3,WI,46.57,-91.37,0.0,0.0,0,0,0,2000000.0,,0.3,50
1983-07-03 14:30:00,1983,7,3,WI,46.58,-90.88,0.0,0.0,0,0,0,2000000.0,,0.3,50
1983-07-03 16:10:00,1983,7,3,WI,44.63,-91.25,44.72,-91.15,2,0,0,5000000.0,,8.0,880
1983-07-03 16:20:00,1983,7,3,WI,44.82,-91.48,0.0,0.0,2,0,0,4000000.0,,0.5,50
1983-07-03 17:02:00,1983,7,3,IA,41.07,-94.45,0.0,0.0,0,0,0,1000000.0,,0.1,20
1983-07-03 17:20:00,1983,7,3,WI,44.85,-90.45,44.9,-90.18,2,0,0,5000000.0,,12.0,57
1983-07-03 17:25:00,1983,7,3,IA,43.03,-91.93,0.0,0.0,1,0,0,4000000.0,,0.1,20
1983-07-03 17:30:00,1983,7,3,SC,33.5,-80.85,0.0,0.0,1,0,0,4000000.0,,0.5,30
1983-07-03 17:30:00,1983,7,3,WI,44.25,-91.58,0.0,0.0,0,0,0,2000000.0,,0.3,10
1983-07-03 18:00:00,1983,7,3,WI,43.83,-89.97,43.9,-89.85,1,0,0,4000000.0,,6.0,50
1983-07-03 18:04:00,1983,7,3,WI,44.08,-90.23,0.0,0.0,3,8,0,5000000.0,,1.0,50
1983-07-03 18:15:00,1983,7,3,WI,43.8,-90.12,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 18:45:00,1983,7,3,WI,43.78,-89.78,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 19:00:00,1983,7,3,WI,44.93,-89.2,0.0,0.0,1,0,0,4000000.0,,0.5,50
1983-07-03 19:00:00,1983,7,3,WI,43.67,-89.63,0.0,0.0,0,0,0,1000000.0,,0.5,50
1983-07-03 19:11:00,1983,7,3,WI,44.52,-89.95,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 19:15:00,1983,7,3,WI,42.97,-90.13,0.0,0.0,4,0,0,4000000.0,,0.5,50
1983-07-03 19:15:00,1983,7,3,WI,43.72,-89.9,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 19:34:00,1983,7,3,WI,43.78,-89.57,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 19:39:00,1983,7,3,WI,43.78,-89.57,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-03 20:00:00,1983,7,3,WI,43.78,-89.57,0.0,0.0,1,0,0,4000000.0,,0.3,10
1983-07-03 20:44:00,1983,7,3,WI,42.52,-89.03,0.0,0.0,1,0,0,1000000.0,,0.3,10
1983-07-03 23:05:00,1983,7,3,WI,42.8,-88.02,0.0,0.0,1,0,0,4000000.0,,0.3,20
1983-07-04 13:30:00,1983,7,4,OH,40.65,-83.5,0.0,0.0,1,0,0,4000000.0,,1.0,50
1983-07-04 17:25:00,1983,7,4,PA,40.63,-80.45,0.0,0.0,1,1,0,5000000.0,,0.2,10
1983-07-04 19:38:00,1983,7,4,TX,32.15,-101.58,0.0,0.0,0,0,0,1000000.0,,0.2,50
1983-07-05 15:15:00,1983,7,5,FL,28.73,-81.2,0.0,0.0,1,0,0,4000000.0,,0.5,30
1983-07-06 16:00:00,1983,7,6,FL,25.83,-81.3,0.0,0.0,0,0,0,1000000.0,,1.0,20
1983-07-07 15:57:00,1983,7,7,FL,27.13,-82.45,27.17,-82.4,1,0,0,5000000.0,,3.0,50
1983-07-07 20:27:00,1983,7,7,CO,40.42,-105.08,0.0,0.0,1,0,0,1000000.0,,0.2,30
1983-07-09 17:30:00,1983,7,9,ND,47.68,-103.65,0.0,0.0,0,0,0,1000000.0,,0.5,13
1983-07-09 17:35:00,1983,7,9,ND,47.4,-103.25,0.0,0.0,0,0,0,1000000.0,,0.3,10
1983-07-09 19:37:00,1983,7,9,MT,47.88,-105.5,0.0,0.0,1,1,1,5000000.0,,1.0,500
1983-08-11 14:00:00,1983,8,11,KY,36.98,-86.43,0.0,0.0,1,6,0,4000000.0,,0.2,10
1983-08-11 14:35:00,1983,8,11,PA,40.72,-75.57,40.65,-75.33,1,2,0,7000000.0,,11.0,150
1983-08-11 14:47:00,1983,8,11,PA,40.6,-75.37,0.0,0.0,1,0,0,4000000.0,,2.0,10
1983-08-11 14:50:00,1983,8,11,KY,37.98,-84.18,0.0,0.0,0,0,0,1000000.0,,0.2,10
1983-08-12 12:30:00,1983,8,12,FL,29.5,-81.15,0.0,0.0,1,0,0,5000000.0,,0.5,40
1983-08-12 16:15:00,1983,8,12,CO,40.08,-104.32,0.0,0.0,1,0,0,1000000.0,,0.2,17
1983-08-12 16:20:00,1983,8,12,CO,40.08,-104.32,0.0,0.0,1,0,0,1000000.0,,0.2,17
1983-08-12 16:25:00,1983,8,12,CO,40.08,-104.32,0.0,0.0,1,0,0,1000000.0,,0.2,17
